path,top_component,kind_hint,lines,bytes,review_status,domain,pass_component_audit,pass_behavior_trace,pass_discovery,pass_adversarial_verify,finding_count,last_reviewed_upstream_commit,notes,primary_domain,secondary_domains,classification_confidence,review_treatment
home-mixer/models/candidate_features.rs,home-mixer,source,146,5193,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/models/engagement_signals.rs,home-mixer,source,51,1626,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/models/in_network_reply.rs,home-mixer,source,23,510,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/models/mod.rs,home-mixer,source,8,162,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/models/query.rs,home-mixer,source,279,9354,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/models/user_features.rs,home-mixer,source,80,2865,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/params/config.rs,home-mixer,source,40,1603,UNREVIEWED,D17;D01;D05,NO,NO,NO,NO,0,,,D17,D01;D05,HIGH,FULL_SOURCE_REVIEW
home-mixer/params/mod.rs,home-mixer,source,5,61,UNREVIEWED,D17;D01;D05,NO,NO,NO,NO,0,,,D17,D01;D05,HIGH,FULL_SOURCE_REVIEW
home-mixer/params/param.rs,home-mixer,source,1146,23425,UNREVIEWED,D17;D01;D05,NO,NO,NO,NO,0,,,D17,D01;D05,HIGH,FULL_SOURCE_REVIEW
home-mixer/phoenix_scores_server.rs,home-mixer,source,80,2389,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/blocked_user_ids_query_hydrator.rs,home-mixer,source,33,1120,UNREVIEWED,D01;D16;D07,NO,NO,NO,NO,0,,,D01,D16;D07,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/cached_posts_query_hydrator.rs,home-mixer,source,82,2943,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/explicit_engagement_signals_query_hydrator.rs,home-mixer,source,112,3990,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/followed_grok_topics_query_hydrator.rs,home-mixer,source,44,1588,UNREVIEWED,D01;D16;D07,NO,NO,NO,NO,0,,,D01,D16;D07,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/followed_starter_packs_query_hydrator.rs,home-mixer,source,44,1594,UNREVIEWED,D01;D16;D07,NO,NO,NO,NO,0,,,D01,D16;D07,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/followed_user_ids_query_hydrator.rs,home-mixer,source,37,1248,UNREVIEWED,D01;D16;D07,NO,NO,NO,NO,0,,,D01,D16;D07,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/implicit_engagement_signals_query_hydrator.rs,home-mixer,source,137,4641,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/impressed_posts_query_hydrator.rs,home-mixer,source,88,2564,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/impression_bloom_filter_query_hydrator.rs,home-mixer,source,183,5889,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/ip_query_hydrator.rs,home-mixer,source,30,927,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/mod.rs,home-mixer,source,20,854,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/muted_user_ids_query_hydrator.rs,home-mixer,source,33,1106,UNREVIEWED,D01;D16;D07,NO,NO,NO,NO,0,,,D01,D16;D07,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/mutual_follow_query_hydrator.rs,home-mixer,source,37,1205,UNREVIEWED,D01;D16;D07,NO,NO,NO,NO,0,,,D01,D16;D07,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/past_request_timestamps_query_hydrator.rs,home-mixer,source,36,1184,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/retrieval_sequence_query_hydrator.rs,home-mixer,source,74,2806,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/scoring_sequence_query_hydrator.rs,home-mixer,source,74,2949,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/served_history_query_hydrator.rs,home-mixer,source,119,3829,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/subscribed_user_ids_query_hydrator.rs,home-mixer,source,33,1141,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/user_demographics_query_hydrator.rs,home-mixer,source,30,1056,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/user_inferred_gender_query_hydrator.rs,home-mixer,source,65,2439,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/query_hydrators/user_installed_apps_query_hydrator.rs,home-mixer,source,50,1886,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/ranked_following_feed_server.rs,home-mixer,source,81,2527,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/scored_posts_server.rs,home-mixer,source,226,8987,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/author_cold_start.rs,home-mixer,source,758,25054,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/mod.rs,home-mixer,source,6,159,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/phoenix_scorer.rs,home-mixer,source,123,4237,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/phoenix_scores_ranking_scorer.rs,home-mixer,source,38,1227,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/ranking_scorer.rs,home-mixer,source,1708,66310,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/value_model_gate.rs,home-mixer,source,537,19053,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/scorers/vm_ranker.rs,home-mixer,source,227,9665,UNREVIEWED,D05;D01,NO,NO,NO,NO,0,,,D05,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/selectors/blender_selector.rs,home-mixer,source,372,11682,UNREVIEWED,D06;D01;D08,NO,NO,NO,NO,0,,,D06,D01;D08,HIGH,FULL_SOURCE_REVIEW
home-mixer/selectors/following_blender_selector.rs,home-mixer,source,139,4217,UNREVIEWED,D06;D01;D08,NO,NO,NO,NO,0,,,D06,D01;D08,HIGH,FULL_SOURCE_REVIEW
home-mixer/selectors/mod.rs,home-mixer,source,9,312,UNREVIEWED,D06;D01,NO,NO,NO,NO,0,,,D06,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/selectors/passthrough_selector.rs,home-mixer,source,11,361,UNREVIEWED,D06;D01,NO,NO,NO,NO,0,,,D06,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/selectors/top_k_score_selector.rs,home-mixer,source,15,469,UNREVIEWED,D06;D01,NO,NO,NO,NO,0,,,D06,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/server.rs,home-mixer,source,979,35809,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/ads_injection_logging_side_effect.rs,home-mixer,source,178,6275,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/author_served_metrics_side_effect.rs,home-mixer,source,186,5416,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/client_events_kafka_side_effect.rs,home-mixer,source,309,9742,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/debug_side_effect.rs,home-mixer,source,40,1247,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/mod.rs,home-mixer,source,17,711,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/mutual_follow_stats_side_effect.rs,home-mixer,source,67,2154,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/phoenix_experiments_side_effect.rs,home-mixer,source,192,8132,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/phoenix_request_cache_side_effect.rs,home-mixer,source,475,16834,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/publish_seen_ids_to_kafka_side_effect.rs,home-mixer,source,79,2599,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/redis_post_candidate_cache_side_effect.rs,home-mixer,source,233,8185,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/reranking_kafka_side_effect.rs,home-mixer,source,275,10192,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/response_stats_side_effect.rs,home-mixer,source,120,4180,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/scored_stats_side_effect.rs,home-mixer,source,435,13086,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/served_ad_history_cache_side_effect.rs,home-mixer,source,66,2055,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/served_candidates_kafka_side_effect.rs,home-mixer,source,215,8312,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/truncate_served_history_side_effect.rs,home-mixer,source,59,1828,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/update_past_request_timestamps_side_effect.rs,home-mixer,source,65,2327,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/side_effects/update_served_history_side_effect.rs,home-mixer,source,313,10217,UNREVIEWED,D18;D01,NO,NO,NO,NO,0,,,D18,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/ads_source.rs,home-mixer,source,143,5048,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/cached_posts_source.rs,home-mixer,source,17,508,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/feed_survey_source.rs,home-mixer,source,21,735,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/following_night_owl_source.rs,home-mixer,source,217,7499,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/jetfuel_frame_source.rs,home-mixer,source,557,19175,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/mod.rs,home-mixer,source,17,486,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/phoenix_moe_source.rs,home-mixer,source,77,2956,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/phoenix_source.rs,home-mixer,source,153,5437,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/phoenix_topics_source.rs,home-mixer,source,105,4088,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/popular_topics_source.rs,home-mixer,source,102,3079,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/prompts_source.rs,home-mixer,source,102,3321,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/push_to_home_source.rs,home-mixer,source,197,6307,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/reverse_chron_posts_source.rs,home-mixer,source,83,3389,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/scored_posts_source.rs,home-mixer,source,32,944,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/seed_candidates_source.rs,home-mixer,source,24,715,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/simclusters_source.rs,home-mixer,source,221,7714,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/thunder_source.rs,home-mixer,source,122,4695,UNREVIEWED,D02;D03;D01,NO,NO,NO,NO,0,,,D02,D03;D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/tweet_mixer_source.rs,home-mixer,source,138,4676,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/sources/who_to_follow_source.rs,home-mixer,source,121,4068,UNREVIEWED,D03;D01,NO,NO,NO,NO,0,,,D03,D01,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/author_rules.rs,home-mixer,source,157,5167,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/candidates_util.rs,home-mixer,source,110,3058,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/conversation_grouping.rs,home-mixer,source,125,3945,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/country_codes.rs,home-mixer,source,12,311,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/egress.rs,home-mixer,source,3,152,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/feed_log.rs,home-mixer,source,60,2040,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/mod.rs,home-mixer,source,14,281,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/phoenix_request.rs,home-mixer,source,151,5146,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/rescore.rs,home-mixer,source,152,5271,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/shadow.rs,home-mixer,source,133,4798,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/string_case.rs,home-mixer,source,15,449,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/tweet_type_metrics.rs,home-mixer,source,65,2739,UNREVIEWED,D01;D16;D18,NO,NO,NO,NO,0,,,D01,D16;D18,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/url.rs,home-mixer,source,35,828,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/ad_marshaller.rs,home-mixer,source,465,16507,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/client_event.rs,home-mixer,source,114,3676,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/controller_data.rs,home-mixer,source,77,2620,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/convo_marshaller.rs,home-mixer,source,126,4265,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/cursors.rs,home-mixer,source,91,2683,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/feed_survey_marshaller.rs,home-mixer,source,172,5873,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/feedback.rs,home-mixer,source,288,10495,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/frame_marshaller.rs,home-mixer,source,107,3509,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/mod.rs,home-mixer,source,318,10619,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/navigation.rs,home-mixer,source,79,2292,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/new_tweets_pill.rs,home-mixer,source,121,3834,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/post_marshaller.rs,home-mixer,source,113,3561,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/prompt_marshaller.rs,home-mixer,source,547,19991,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/push_to_home_marshaller.rs,home-mixer,source,118,4210,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/reverse_chron_following/cursors.rs,home-mixer,source,236,7466,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/reverse_chron_following/mod.rs,home-mixer,source,125,4330,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/urt/wtf_marshaller.rs,home-mixer,source,145,5292,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
home-mixer/util/xds.rs,home-mixer,source,19,780,UNREVIEWED,D01;D16,NO,NO,NO,NO,0,,,D01,D16,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/BUILD.bazel,media-model-proxy,config_or_build,53,1338,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,REPRO_BUILD_REVIEW
media-model-proxy/README.rst,media-model-proxy,documentation,38,1423,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,DOC_CONTEXT_VERIFY_AGAINST_CODE
media-model-proxy/config/decider.yml,media-model-proxy,config_or_build,59,2056,UNREVIEWED,D09;D16;D17,NO,NO,NO,NO,0,,,D09,D16;D17,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/integrationtest/scripts/local.sh,media-model-proxy,test,116,3318,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/integrationtest/scripts/workflow.sh,media-model-proxy,test,90,2720,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/integrationtest/src/test/resources/com/twitter/media_understanding/model_proxy/integrationtest/BUILD.bazel,media-model-proxy,test,4,50,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/integrationtest/src/test/resources/com/twitter/media_understanding/model_proxy/integrationtest/models.txt,media-model-proxy,test,5,86,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/integrationtest/src/test/scala/com/twitter/media_understanding/model_proxy/integrationtest/BUILD.bazel,media-model-proxy,test,18,825,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/integrationtest/src/test/scala/com/twitter/media_understanding/model_proxy/integrationtest/MediaModelProxyService.scala,media-model-proxy,test,49,1629,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/integrationtest/src/test/scala/com/twitter/media_understanding/model_proxy/integrationtest/MediaModelProxyTest.scala,media-model-proxy,test,99,3322,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/BUILD,media-model-proxy,test,27,586,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/config/loadtest.yaml,media-model-proxy,test,14,363,UNREVIEWED,D09;D16;D17;D19,NO,NO,NO,NO,0,,,D09,D16;D17;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/launcher.sh,media-model-proxy,test,47,1217,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/logs/.gitignore,media-model-proxy,test,1,6,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/src/scala/com/twitter/media_understanding/media_model_proxy/loadtest/BUILD,media-model-proxy,test,54,2110,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/src/scala/com/twitter/media_understanding/media_model_proxy/loadtest/MediaModelProxyLoadTest.scala,media-model-proxy,test,90,2959,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/loadtest/src/scala/com/twitter/media_understanding/media_model_proxy/loadtest/MediaModelProxyLogSampler.scala,media-model-proxy,test,121,4279,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,TEST_EVIDENCE
media-model-proxy/scripts/local.sh,media-model-proxy,source,122,4034,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/resources/BUILD,media-model-proxy,config_or_build,10,204,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,REPRO_BUILD_REVIEW
media-model-proxy/src/main/resources/META-INF/services/com.twitter.util.tunable.ServiceLoadedTunableMap,media-model-proxy,other,1,62,UNREVIEWED,D09;D16;D17,NO,NO,NO,NO,0,,,D09,D16;D17,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/resources/com/twitter/tunables/cortex_media_annotator/instances.json,media-model-proxy,config_or_build,14,284,UNREVIEWED,D09;D16;D17,NO,NO,NO,NO,0,,,D09,D16;D17,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/resources/okta_features_metadata.xml,media-model-proxy,config_or_build,17,2296,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/resources/okta_features_prod_metadata.xml,media-model-proxy,config_or_build,17,2290,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/resources/sample-image.jpg,media-model-proxy,other,,6716,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,ASSET_PROVENANCE_REVIEW
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/app/BUILD.bazel,media-model-proxy,config_or_build,43,2528,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,REPRO_BUILD_REVIEW
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/app/ModelClientValidator.scala,media-model-proxy,source,46,1509,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/app/Server.scala,media-model-proxy,source,69,2599,UNREVIEWED,D09;D16,NO,NO,NO,NO,0,,,D09,D16,HIGH,FULL_SOURCE_REVIEW
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/clients/BUILD.bazel,media-model-proxy,config_or_build,24,1307,UNREVIEWED,D09;D16;D19,NO,NO,NO,NO,0,,,D09,D16;D19,HIGH,REPRO_BUILD_REVIEW
