path,top_component,specialist_passes,primary_specialist,review_treatment,all_domains
home-mixer/filters/dedup_conversation_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/drop_duplicates_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/following_retweet_deduplication_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/ineligible_subscription_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/invalid_conversation_module_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/inventory_holdout_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/mod.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/muted_keyword_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/new_user_min_engagement_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/oon_nsfw_simclusters_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/oon_retweet_reply_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/popular_topics_author_dedup_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/previously_seen_posts_backup_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/previously_seen_posts_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/previously_served_posts_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/push_to_home_dedup_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/result_size_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/retweet_deduplication_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/self_reply_chain_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/self_tweet_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/topic_ids_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/filters/vf_filter.rs,home-mixer,S01;S02;S14,S01,FULL_SOURCE_REVIEW,D07;D01;D12
home-mixer/filters/video_filter.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D07;D01
home-mixer/following_feed_server.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/for_you_server.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/frames/catalog.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D08;D01
home-mixer/frames/mod.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D08;D01
home-mixer/frames/placement.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D08;D01
home-mixer/frames/plan.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D08;D01
home-mixer/frames/served.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D08;D01
home-mixer/lib.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/main.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/brand_safety.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/candidate.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/candidate_features.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/engagement_signals.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/in_network_reply.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/mod.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/query.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/models/user_features.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/params/config.rs,home-mixer,S01;S05;S17,S01,FULL_SOURCE_REVIEW,D17;D01;D05
home-mixer/params/mod.rs,home-mixer,S01;S05;S17,S01,FULL_SOURCE_REVIEW,D17;D01;D05
home-mixer/params/param.rs,home-mixer,S01;S05;S17,S01,FULL_SOURCE_REVIEW,D17;D01;D05
home-mixer/phoenix_scores_server.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/blocked_user_ids_query_hydrator.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D01;D16;D07
home-mixer/query_hydrators/cached_posts_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/explicit_engagement_signals_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/followed_grok_topics_query_hydrator.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D01;D16;D07
home-mixer/query_hydrators/followed_starter_packs_query_hydrator.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D01;D16;D07
home-mixer/query_hydrators/followed_user_ids_query_hydrator.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D01;D16;D07
home-mixer/query_hydrators/implicit_engagement_signals_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/impressed_posts_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/impression_bloom_filter_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/ip_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/mod.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/muted_user_ids_query_hydrator.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D01;D16;D07
home-mixer/query_hydrators/mutual_follow_query_hydrator.rs,home-mixer,S01;S02,S01,FULL_SOURCE_REVIEW,D01;D16;D07
home-mixer/query_hydrators/past_request_timestamps_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/retrieval_sequence_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/scoring_sequence_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/served_history_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/subscribed_user_ids_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/user_demographics_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/user_inferred_gender_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/query_hydrators/user_installed_apps_query_hydrator.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/ranked_following_feed_server.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/scored_posts_server.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/scorers/author_cold_start.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/scorers/mod.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/scorers/phoenix_scorer.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/scorers/phoenix_scores_ranking_scorer.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/scorers/ranking_scorer.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/scorers/value_model_gate.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/scorers/vm_ranker.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D05;D01
home-mixer/selectors/blender_selector.rs,home-mixer,S01;S02;S08,S01,FULL_SOURCE_REVIEW,D06;D01;D08
home-mixer/selectors/following_blender_selector.rs,home-mixer,S01;S02;S08,S01,FULL_SOURCE_REVIEW,D06;D01;D08
home-mixer/selectors/mod.rs,home-mixer,S01;S02;S08,S01,FULL_SOURCE_REVIEW,D06;D01
home-mixer/selectors/passthrough_selector.rs,home-mixer,S01;S02;S08,S01,FULL_SOURCE_REVIEW,D06;D01
home-mixer/selectors/top_k_score_selector.rs,home-mixer,S01;S02;S08,S01,FULL_SOURCE_REVIEW,D06;D01
home-mixer/server.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/side_effects/ads_injection_logging_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/author_served_metrics_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/client_events_kafka_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/debug_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/mod.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/mutual_follow_stats_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/phoenix_experiments_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/phoenix_request_cache_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/publish_seen_ids_to_kafka_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/redis_post_candidate_cache_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/reranking_kafka_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/response_stats_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/scored_stats_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/served_ad_history_cache_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/served_candidates_kafka_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/truncate_served_history_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/update_past_request_timestamps_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/side_effects/update_served_history_side_effect.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D18;D01
home-mixer/sources/ads_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/cached_posts_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/feed_survey_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/following_night_owl_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/jetfuel_frame_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/mod.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/phoenix_moe_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/phoenix_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/phoenix_topics_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/popular_topics_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/prompts_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/push_to_home_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/reverse_chron_posts_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/scored_posts_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/seed_candidates_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/simclusters_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/thunder_source.rs,home-mixer,S01;S03;S05,S01,FULL_SOURCE_REVIEW,D02;D03;D01
home-mixer/sources/tweet_mixer_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/sources/who_to_follow_source.rs,home-mixer,S01;S05,S01,FULL_SOURCE_REVIEW,D03;D01
home-mixer/util/author_rules.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/candidates_util.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/conversation_grouping.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/country_codes.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/egress.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/feed_log.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/mod.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/phoenix_request.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/rescore.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/shadow.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/string_case.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/tweet_type_metrics.rs,home-mixer,S01;S18,S01,FULL_SOURCE_REVIEW,D01;D16;D18
home-mixer/util/url.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/ad_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/client_event.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/controller_data.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/convo_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/cursors.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/feed_survey_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/feedback.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/frame_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/mod.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/navigation.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/new_tweets_pill.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/post_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/prompt_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/push_to_home_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/reverse_chron_following/cursors.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/reverse_chron_following/mod.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/urt/wtf_marshaller.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
home-mixer/util/xds.rs,home-mixer,S01,S01,FULL_SOURCE_REVIEW,D01;D16
media-model-proxy/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/README.rst,media-model-proxy,S10,S10,DOC_CONTEXT_VERIFY_AGAINST_CODE,D09;D16
media-model-proxy/config/decider.yml,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/integrationtest/scripts/local.sh,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/integrationtest/scripts/workflow.sh,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/integrationtest/src/test/resources/com/twitter/media_understanding/model_proxy/integrationtest/BUILD.bazel,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/integrationtest/src/test/resources/com/twitter/media_understanding/model_proxy/integrationtest/models.txt,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/integrationtest/src/test/scala/com/twitter/media_understanding/model_proxy/integrationtest/BUILD.bazel,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/integrationtest/src/test/scala/com/twitter/media_understanding/model_proxy/integrationtest/MediaModelProxyService.scala,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/integrationtest/src/test/scala/com/twitter/media_understanding/model_proxy/integrationtest/MediaModelProxyTest.scala,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/loadtest/BUILD,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/loadtest/config/loadtest.yaml,media-model-proxy,S10;S17;S18,S10,TEST_EVIDENCE,D09;D16;D17;D19
media-model-proxy/loadtest/launcher.sh,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/loadtest/logs/.gitignore,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/loadtest/src/scala/com/twitter/media_understanding/media_model_proxy/loadtest/BUILD,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/loadtest/src/scala/com/twitter/media_understanding/media_model_proxy/loadtest/MediaModelProxyLoadTest.scala,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/loadtest/src/scala/com/twitter/media_understanding/media_model_proxy/loadtest/MediaModelProxyLogSampler.scala,media-model-proxy,S10;S18,S10,TEST_EVIDENCE,D09;D16;D19
media-model-proxy/scripts/local.sh,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/resources/BUILD,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/resources/META-INF/services/com.twitter.util.tunable.ServiceLoadedTunableMap,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/resources/com/twitter/tunables/cortex_media_annotator/instances.json,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/resources/okta_features_metadata.xml,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/resources/okta_features_prod_metadata.xml,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/resources/sample-image.jpg,media-model-proxy,S10,S10,ASSET_PROVENANCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/app/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/app/ModelClientValidator.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/app/Server.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/clients/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/clients/DeepbirdClient.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/clients/DummyEmbeddingsClient.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/clients/ModelClient.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/clients/SwitchingModelClient.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/config/BUILD,media-model-proxy,S10;S17;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D17;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/config/Config.scala,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/config/Deciders.scala,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/config/Features.scala,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/config/TunableMap.scala,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/config/Tunables.scala,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/controllers/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/controllers/ProxyController.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/exception/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/exception/Exceptions.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/CategoryClassificationEmbeddingsModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/CategoryClassificationModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/FingerprintingModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/FingerprintingV2ModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/HatefulSymbolRecognitionModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/ModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/ModelDescriptorRegistry.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/ViolenceAndGoreModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/model_descriptors/XXNsfwModelDescriptor.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/BlobStoreModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/ConfigModule.scala,media-model-proxy,S10;S17,S10,FULL_SOURCE_REVIEW,D09;D16;D17
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/FeaturesModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/LoadSheddingFilterModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/MediaModelProxyModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/ModelsModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/ScribeLoggerModule.scala,media-model-proxy,S10;S18,S10,FULL_SOURCE_REVIEW,D09;D16;D18
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/StatsReceiverModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/ThriftDiffyProxyModule.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/modules/package.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/services/BUILD.bazel,media-model-proxy,S10;S18,S10,REPRO_BUILD_REVIEW,D09;D16;D19
media-model-proxy/src/main/scala/com/twitter/media_understanding/model_proxy/services/BlobStoreService.scala,media-model-proxy,S10,S10,FULL_SOURCE_REVIEW,D09;D16
